state_fips,district,income,filing_status,child_dep,avg_income_ALL,taxes_paid_ded,pre-tcja-tax,current-law-tax
17,15,500-inf,0,0,608407,71147,140050,121530
17,15,500-inf,0,1,608407,71147,139891,121226
17,15,500-inf,0,2,608407,71147,139891,121226
17,16,0-30,0,0,10945,4124,-380,-381
17,16,0-30,0,1,10945,4124,-4468,-4694
17,16,0-30,0,2,10945,4124,-5419,-5494
17,16,30-75,0,0,38936,6293,2701,2207
17,16,30-75,0,1,38936,6293,26,-1017
17,16,30-75,0,2,38936,6293,-2911,-4431
17,16,75-150,0,0,79538,9509,7776,6690
17,16,75-150,0,1,79538,9509,5837,4278
17,16,75-150,0,2,79538,9509,4152,2278
17,16,150-500,0,0,150382,16111,19809,19353
17,16,150-500,0,1,150382,16111,18571,17153
17,16,150-500,0,2,150382,16111,17535,15153
17,16,500-inf,0,0,620729,65098,148406,131109
17,16,500-inf,0,1,620729,65098,148238,130811
17,16,500-inf,0,2,620729,65098,148238,130811
17,17,0-30,0,0,11471,3906,-297,-346
17,17,0-30,0,1,11471,3906,-4468,-4782
17,17,0-30,0,2,11471,3906,-5744,-5819
17,17,30-75,0,0,37642,5407,2511,2043
17,17,30-75,0,1,37642,5407,-367,-1386
17,17,30-75,0,2,37642,5407,-3369,-4868
17,17,75-150,0,0,75257,8798,7135,6030
17,17,75-150,0,1,75257,8798,5165,3640
17,17,75-150,0,2,75257,8798,3471,1640
17,17,150-500,0,0,150935,15887,19894,19226
17,17,150-500,0,1,150935,15887,18616,16971
17,17,150-500,0,2,150935,15887,17581,14971
17,17,500-inf,0,0,700557,71263,175632,161865
17,17,500-inf,0,1,700557,71263,175259,161624
17,17,500-inf,0,2,700557,71263,175259,161624
17,18,0-30,0,0,10967,7932,-381,-381
17,18,0-30,0,1,10967,7932,-4468,-4689
17,18,0-30,0,2,10967,7932,-5401,-5476
17,18,30-75,0,0,38069,5663,2571,2093
17,18,30-75,0,1,38069,5663,-271,-1299
17,18,30-75,0,2,38069,5663,-3261,-4765
17,18,75-150,0,0,77324,9006,7363,6312
17,18,75-150,0,1,77324,9006,5405,3903
17,18,75-150,0,2,77324,9006,3720,1903
17,18,150-500,0,0,165076,15784,23131,22427
17,18,150-500,0,1,165076,15784,21883,20248
17,18,150-500,0,2,165076,15784,20875,18248
17,18,500-inf,0,0,640328,63539,161958,149368
17,18,500-inf,0,1,640328,63539,161461,149232
17,18,500-inf,0,2,640328,63539,161461,149232
18,1,0-30,0,0,10429,3061,-407,-407
18,1,0-30,0,1,10429,3061,-4468,-4628
18,1,0-30,0,2,10429,3061,-5177,-5252
18,1,30-75,0,0,38855,5030,2776,2266
18,1,30-75,0,1,38855,5030,113,-944
18,1,30-75,0,2,38855,5030,-2818,-4345
18,1,75-150,0,0,85284,8358,8976,7700
18,1,75-150,0,1,85284,8358,7030,5203
18,1,75-150,0,2,85284,8358,5332,3203
18,1,150-500,0,0,165703,15926,23526,22942
18,1,150-500,0,1,165703,15926,22238,20746
18,1,150-500,0,2,165703,15926,21239,18746
18,1,500-inf,0,0,635891,78764,154479,139778
18,1,500-inf,0,1,635891,78764,154329,139501
18,1,500-inf,0,2,635891,78764,154329,139501
18,2,0-30,0,0,11387,3300,-313,-354
18,2,0-30,0,1,11387,3300,-4468,-4767
18,2,0-30,0,2,11387,3300,-5689,-5764
18,2,30-75,0,0,41086,4671,2876,2373
18,2,30-75,0,1,41086,4671,562,-493
18,2,30-75,0,2,41086,4671,-2263,-3807
18,2,75-150,0,0,81980,8149,7999,6798
18,2,75-150,0,1,81980,8149,6145,4492
18,2,75-150,0,2,81980,8149,4476,2492
18,2,150-500,0,0,162945,16528,21706,21641
18,2,150-500,0,1,162945,16528,20449,19465
18,2,150-500,0,2,162945,16528,19430,17465
18,2,500-inf,0,0,811353,115812,195201,182532
18,2,500-inf,0,1,811353,115812,195038,182240
18,2,500-inf,0,2,811353,115812,195038,182240
18,3,0-30,0,0,11096,2424,-359,-374
18,3,0-30,0,1,11096,2424,-4468,-4721
18,3,0-30,0,2,11096,2424,-5519,-5594
18,3,30-75,0,0,40743,4408,2812,2318
18,3,30-75,0,1,40743,4408,435,-612
18,3,30-75,0,2,40743,4408,-2411,-3948
18,3,75-150,0,0,82040,7580,8013,6792
18,3,75-150,0,1,82040,7580,6167,4491
18,3,75-150,0,2,82040,7580,4499,2491
18,3,150-500,0,0,164260,15364,22351,21996
18,3,150-500,0,1,164260,15364,21102,19822
18,3,150-500,0,2,164260,15364,20079,17822
18,3,500-inf,0,0,687265,89355,166334,153081
18,3,500-inf,0,1,687265,89355,166192,152838
18,3,500-inf,0,2,687265,89355,166192,152838
18,4,0-30,0,0,10863,2448,-381,-383
18,4,0-30,0,1,10863,2448,-4468,-4694
18,4,0-30,0,2,10863,2448,-5420,-5495
18,4,30-75,0,0,39956,4483,2749,2260
18,4,30-75,0,1,39956,4483,265,-778
18,4,30-75,0,2,39956,4483,-2616,-4146
18,4,75-150,0,0,83936,7639,8431,7165
18,4,75-150,0,1,83936,7639,6572,4833
18,4,75-150,0,2,83936,7639,4899,2833
18,4,150-500,0,0,160126,14201,21953,21356
18,4,150-500,0,1,160126,14201,20728,19190
18,4,150-500,0,2,160126,14201,19697,17190
18,4,500-inf,0,0,605924,71789,140501,122831
18,4,500-inf,0,1,605924,71789,140352,122561
18,4,500-inf,0,2,605924,71789,140352,122561
18,5,0-30,0,0,10686,2958,-400,-400
18,5,0-30,0,1,10686,2958,-4468,-4646
18,5,0-30,0,2,10686,2958,-5244,-5319
18,5,30-75,0,0,40182,4929,2961,2422
18,5,30-75,0,1,40182,4929,463,-622
18,5,30-75,0,2,40182,4929,-2413,-3963
18,5,75-150,0,0,86131,8259,8829,7666
18,5,75-150,0,1,86131,8259,6910,5171
18,5,75-150,0,2,86131,8259,5211,3171
18,5,150-500,0,0,189495,16520,28221,27517
18,5,150-500,0,1,189495,16520,27007,25361
18,5,150-500,0,2,189495,16520,26050,23361
18,5,500-inf,0,0,781067,67825,192757,181311
18,5,500-inf,0,1,781067,67825,192346,181201
18,5,500-inf,0,2,781067,67825,192346,181201
18,6,0-30,0,0,10551,2672,-409,-409
18,6,0-30,0,1,10551,2672,-4468,-4644
18,6,0-30,0,2,10551,2672,-5238,-5313
18,6,30-75,0,0,40247,4427,2741,2257
18,6,30-75,0,1,40247,4427,289,-750
18,6,30-75,0,2,40247,4427,-2582,-4111
18,6,75-150,0,0,82378,7707,8101,6861
18,6,75-150,0,1,82378,7707,6261,4567
18,6,75-150,0,2,82378,7707,4593,2567
18,6,150-500,0,0,161695,14631,22335,21710
18,6,150-500,0,1,161695,14631,21107,19545
18,6,150-500,0,2,161695,14631,20078,17545
18,6,500-inf,0,0,719428,63494,165865,147887
18,6,500-inf,0,1,719428,63494,165714,147625
18,6,500-inf,0,2,719428,63494,165714,147625
18,7,0-30,0,0,12751,2840,-80,-189
18,7,0-30,0,1,12751,2840,-4468,-4868
18,7,0-30,0,2,12751,2840,-6513,-6588
18,7,30-75,0,0,40980,5148,3207,2625
18,7,30-75,0,1,40980,5148,915,-206
18,7,30-75,0,2,40980,5148,-1864,-3443
18,7,75-150,0,0,84953,7864,9176,7804
18,7,75-150,0,1,84953,7864,7161,5239
18,7,75-150,0,2,84953,7864,5452,3239
18,7,150-500,0,0,169538,15402,24962,24125
18,7,150-500,0,1,169538,15402,23525,21818
18,7,150-500,0,2,169538,15402,22566,19818
18,7,500-inf,0,0,880757,145324,220020,215763
18,7,500-inf,0,1,880757,145324,219974,215505
18,7,500-inf,0,2,880757,145324,219974,215505
18,8,0-30,0,0,10684,2312,-402,-402
18,8,0-30,0,1,10684,2312,-4468,-4656
18,8,0-30,0,2,10684,2312,-5282,-5357
18,8,30-75,0,0,39666,4349,2681,2201
18,8,30-75,0,1,39666,4349,125,-909
18,8,30-75,0,2,39666,4349,-2778,-4300
18,8,75-150,0,0,82011,7476,8086,6794
18,8,75-150,0,1,82011,7476,6234,4495
18,8,75-150,0,2,82011,7476,4566,2495
18,8,150-500,0,0,158951,14460,21353,20757
18,8,150-500,0,1,158951,14460,20120,18569
18,8,150-500,0,2,158951,14460,19092,16569
18,8,500-inf,0,0,801945,82330,191742,175566
18,8,500-inf,0,1,801945,82330,191583,175288
18,8,500-inf,0,2,801945,82330,191583,175288
18,9,0-30,0,0,11093,2439,-354,-372
18,9,0-30,0,1,11093,2439,-4468,-4724
18,9,0-30,0,2,11093,2439,-5532,-5607
18,9,30-75,0,0,40287,4783,2796,2301
18,9,30-75,0,1,40287,4783,356,-693
18,9,30-75,0,2,40287,4783,-2510,-4045
18,9,75-150,0,0,83576,7838,8306,7101
18,9,75-150,0,1,83576,7838,6450,4767
18,9,75-150,0,2,83576,7838,4776,2767
18,9,150-500,0,0,165830,14650,23196,22567
18,9,150-500,0,1,165830,14650,21957,20402
18,9,150-500,0,2,165830,14650,20938,18402
18,9,500-inf,0,0,593835,86913,134843,117013
18,9,500-inf,0,1,593835,86913,134697,116735
18,9,500-inf,0,2,593835,86913,134697,116735
19,1,0-30,0,0,11867,3613,-259,-327
19,1,0-30,0,1,11867,3613,-4468,-4816
19,1,0-30,0,2,11867,3613,-5869,-5944
19,1,30-75,0,0,39114,5354,2679,2188
19,1,30-75,0,1,39114,5354,-22,-1063
19,1,30-75,0,2,39114,5354,-2968,-4486
19,1,75-150,0,0,80426,9579,7600,6533
19,1,75-150,0,1,80426,9579,5738,4213
19,1,75-150,0,2,80426,9579,4066,2213
19,1,150-500,0,0,159327,18934,20408,20857
19,1,150-500,0,1,159327,18934,19185,18703
19,1,150-500,0,2,159327,18934,18167,16703
19,1,500-inf,0,0,662244,100389,159350,145501
19,1,500-inf,0,1,662244,100389,159201,145231
19,1,500-inf,0,2,662244,100389,159201,145231
19,2,0-30,0,0,11750,3098,-272,-334
19,2,0-30,0,1,11750,3098,-4468,-4804
19,2,0-30,0,2,11750,3098,-5824,-5899
19,2,30-75,0,0,39559,5510,2730,2235
19,2,30-75,0,1,39559,5510,115,-931
19,2,30-75,0,2,39559,5510,-2804,-4329
19,2,75-150,0,0,80741,9735,7673,6620
19,2,75-150,0,1,80741,9735,5797,4279
19,2,75-150,0,2,80741,9735,4122,2279
19,2,150-500,0,0,164292,19659,21473,22044
19,2,150-500,0,1,164292,19659,20214,19883
19,2,150-500,0,2,164292,19659,19238,17883
19,2,500-inf,0,0,693321,106455,163299,148808
19,2,500-inf,0,1,693321,106455,163146,148529
19,2,500-inf,0,2,693321,106455,163146,148529
19,3,0-30,0,0,12157,3639,-195,-299
19,3,0-30,0,1,12157,3639,-4468,-4868
19,3,0-30,0,2,12157,3639,-6082,-6157
19,3,30-75,0,0,40588,5928,3033,2484
19,3,30-75,0,1,40588,5928,628,-467
19,3,30-75,0,2,40588,5928,-2221,-3779
19,3,75-150,0,0,84690,10114,8407,7337
19,3,75-150,0,1,84690,10114,6536,4940
19,3,75-150,0,2,84690,10114,4853,2940
19,3,150-500,0,0,175128,19743,24399,24695
19,3,150-500,0,1,175128,19743,23187,22567
19,3,150-500,0,2,175128,19743,22223,20567
19,3,500-inf,0,0,767915,98463,193069,184263
19,3,500-inf,0,1,767915,98463,192688,184132
19,3,500-inf,0,2,767915,98463,192688,184132
19,4,0-30,0,0,11829,2687,-257,-328
19,4,0-30,0,1,11829,2687,-4468,-4821
19,4,0-30,0,2,11829,2687,-5886,-5961
19,4,30-75,0,0,38688,4861,2556,2089
19,4,30-75,0,1,38688,4861,-190,-1210
19,4,30-75,0,2,38688,4861,-3152,-4659
19,4,75-150,0,0,74881,9108,6755,5777
19,4,75-150,0,1,74881,9108,4864,3474
19,4,75-150,0,2,74881,9108,3181,1474
19,4,150-500,0,0,133899,18864,13897,15186
19,4,150-500,0,1,133899,18864,12544,13004
19,4,150-500,0,2,133899,18864,10613,11004
19,4,500-inf,0,0,598944,89943,130767,114478
19,4,500-inf,0,1,598944,89943,130631,114197
19,4,500-inf,0,2,598944,89943,130631,114197
20,1,0-30,0,0,12142,2963,-230,-317
20,1,0-30,0,1,12142,2963,-4468,-4865
20,1,0-30,0,2,12142,2963,-6048,-6123
20,1,30-75,0,0,39866,5998,2488,2107
20,1,30-75,0,1,39866,5998,-82,-1032
20,1,30-75,0,2,39866,5998,-2997,-4446
20,1,75-150,0,0,77524,7900,7058,5994
20,1,75-150,0,1,77524,7900,5191,3705
20,1,75-150,0,2,77524,7900,3520,1705
20,1,150-500,0,0,141182,13331,16422,16207
20,1,150-500,0,1,141182,13331,15093,13986
20,1,150-500,0,2,141182,13331,13549,11986
20,1,500-inf,0,0,597514,59373,125064,108232
20,1,500-inf,0,1,597514,59373,124920,107906
20,1,500-inf,0,2,597514,59373,124920,107906
20,2,0-30,0,0,11371,4400,-323,-358
20,2,0-30,0,1,11371,4400,-4468,-4759
20,2,0-30,0,2,11371,4400,-5657,-5732
20,2,30-75,0,0,38975,4841,2586,2116
20,2,30-75,0,1,38975,4841,-101,-1124
20,2,30-75,0,2,38975,4841,-3046,-4557
20,2,75-150,0,0,79908,8340,7577,6477
20,2,75-150,0,1,79908,8340,5715,4171
20,2,75-150,0,2,79908,8340,4045,2171
20,2,150-500,0,0,155226,14499,20302,19918
20,2,150-500,0,1,155226,14499,19078,17742
20,2,150-500,0,2,155226,14499,18045,15742
20,2,500-inf,0,0,599511,84706,133169,115025
20,2,500-inf,0,1,599511,84706,132995,114716
20,2,500-inf,0,2,599511,84706,132995,114716
20,3,0-30,0,0,11591,3688,-288,-337
20,3,0-30,0,1,11591,3688,-4468,-4781
20,3,0-30,0,2,11591,3688,-5739,-5814
20,3,30-75,0,0,40757,5403,3090,2528
20,3,30-75,0,1,40757,5403,683,-423
20,3,30-75,0,2,40757,5403,-2163,-3727
20,3,75-150,0,0,85568,8691,8727,7613
20,3,75-150,0,1,85568,8691,6793,5100
20,3,75-150,0,2,85568,8691,5091,3100
20,3,150-500,0,0,185902,16743,27399,26820
20,3,150-500,0,1,185902,16743,26187,24679
20,3,150-500,0,2,185902,16743,25224,22679
20,3,500-inf,0,0,972741,67522,237921,225551
20,3,500-inf,0,1,972741,67522,237549,225447
20,3,500-inf,0,2,972741,67522,237549,225447
20,4,0-30,0,0,11673,2798,-273,-335
20,4,0-30,0,1,11673,2798,-4468,-4808
20,4,0-30,0,2,11673,2798,-5837,-5912
20,4,30-75,0,0,39959,4600,2741,2251
20,4,30-75,0,1,39959,4600,224,-819
20,4,30-75,0,2,39959,4600,-2666,-4194
20,4,75-150,0,0,81712,7805,8015,6837
20,4,75-150,0,1,81712,7805,6127,4481
20,4,75-150,0,2,81712,7805,4450,2481
20,4,150-500,0,0,159031,14202,21316,20769
20,4,150-500,0,1,159031,14202,20070,18590
20,4,150-500,0,2,159031,14202,19040,16590
20,4,500-inf,0,0,977171,178020,234630,227382
20,4,500-inf,0,1,977171,178020,234485,227229
20,4,500-inf,0,2,977171,178020,234485,227229
21,1,0-30,0,0,11675,2261,-295,-354
21,1,0-30,0,1,11675,2261,-4468,-4813
21,1,0-30,0,2,11675,2261,-5858,-5933
21,1,30-75,0,0,38453,4832,2363,1937
21,1,30-75,0,1,38453,4832,-379,-1364
21,1,30-75,0,2,38453,4832,-3347,-4840
21,1,75-150,0,0,77836,8540,7172,6199
21,1,75-150,0,1,77836,8540,5328,3922
21,1,75-150,0,2,77836,8540,3663,1922
21,1,150-500,0,0,142187,16824,16372,16976
21,1,150-500,0,1,142187,16824,15169,14806
21,1,150-500,0,2,142187,16824,13737,12806
21,1,500-inf,0,0,773672,148156,168759,154479
21,1,500-inf,0,1,773672,148156,168631,154357
21,1,500-inf,0,2,773672,148156,168631,154357
21,2,0-30,0,0,11767,2572,-267,-338
21,2,0-30,0,1,11767,2572,-4468,-4828
21,2,0-30,0,2,11767,2572,-5912,-5987
21,2,30-75,0,0,39642,5246,2601,2142
21,2,30-75,0,1,39642,5246,62,-955
21,2,30-75,0,2,39642,5246,-2840,-4355
21,2,75-150,0,0,80759,9028,7591,6605
21,2,75-150,0,1,80759,9028,5774,4335
21,2,75-150,0,2,80759,9028,4111,2335
21,2,150-500,0,0,157036,18042,19715,20271
21,2,150-500,0,1,157036,18042,18496,18130
21,2,150-500,0,2,157036,18042,17461,16130
21,2,500-inf,0,0,613146,75976,143103,125846
21,2,500-inf,0,1,613146,75976,142970,125597
21,2,500-inf,0,2,613146,75976,142970,125597
21,3,0-30,0,0,12261,3047,-162,-280
21,3,0-30,0,1,12261,3047,-4468,-4868
21,3,0-30,0,2,12261,3047,-6167,-6242
21,3,30-75,0,0,39230,5680,2956,2409
21,3,30-75,0,1,39230,5680,328,-761
21,3,30-75,0,2,39230,5680,-2586,-4129
21,3,75-150,0,0,81109,10073,8032,7090
21,3,75-150,0,1,81109,10073,6027,4516
21,3,75-150,0,2,81109,10073,4317,2516
21,3,150-500,0,0,174292,20930,23608,24335
21,3,150-500,0,1,174292,20930,22315,22151
21,3,150-500,0,2,174292,20930,21395,20151
21,3,500-inf,0,0,870985,117749,214798,206322
21,3,500-inf,0,1,870985,117749,214769,206181
21,3,500-inf,0,2,870985,117749,214769,206181
21,4,0-30,0,0,11561,3140,-285,-341
21,4,0-30,0,1,11561,3140,-4468,-4791
21,4,0-30,0,2,11561,3140,-5777,-5852
21,4,30-75,0,0,39932,5776,2813,2308
21,4,30-75,0,1,39932,5776,305,-751
21,4,30-75,0,2,39932,5776,-2580,-4115
21,4,75-150,0,0,84365,10044,8209,7224
21,4,75-150,0,1,84365,10044,6372,4874
21,4,75-150,0,2,84365,10044,4696,2874
21,4,150-500,0,0,180427,19721,25547,25819
21,4,150-500,0,1,180427,19721,24362,23708
21,4,150-500,0,2,180427,19721,23393,21708
21,4,500-inf,0,0,1090017,111029,271163,262382
21,4,500-inf,0,1,1090017,111029,270737,262267
21,4,500-inf,0,2,1090017,111029,270737,262267
21,5,0-30,0,0,11239,2699,-358,-388
21,5,0-30,0,1,11239,2699,-4468,-4763
21,5,0-30,0,2,11239,2699,-5675,-5750
21,5,30-75,0,0,39186,5529,2369,1964
21,5,30-75,0,1,39186,5529,-200,-1170
21,5,30-75,0,2,39186,5529,-3119,-4609
21,5,75-150,0,0,78149,9021,7284,6293
21,5,75-150,0,1,78149,9021,5480,4060
21,5,75-150,0,2,78149,9021,3821,2060
21,5,150-500,0,0,152917,17941,19436,19728
21,5,150-500,0,1,152917,17941,18176,17550
21,5,150-500,0,2,152917,17941,17141,15550
21,5,500-inf,0,0,561159,66044,128758,110271
21,5,500-inf,0,1,561159,66044,128577,109928
21,5,500-inf,0,2,561159,66044,128577,109928
21,6,0-30,0,0,12038,2807,-215,-311
21,6,0-30,0,1,12038,2807,-4468,-4867
21,6,0-30,0,2,12038,2807,-6054,-6129
21,6,30-75,0,0,39873,5763,2826,2317
21,6,30-75,0,1,39873,5763,315,-744
21,6,30-75,0,2,39873,5763,-2570,-4106
21,6,75-150,0,0,80436,9886,7633,6763
21,6,75-150,0,1,80436,9886,5730,4356
21,6,75-150,0,2,80436,9886,4046,2356
21,6,150-500,0,0,165783,20257,21489,22274
21,6,150-500,0,1,165783,20257,20204,20120
21,6,150-500,0,2,165783,20257,19245,18120
21,6,500-inf,0,0,827364,85904,205963,196913
21,6,500-inf,0,1,827364,85904,205232,196715
21,6,500-inf,0,2,827364,85904,205232,196715
22,1,0-30,0,0,11485,3065,-303,-347
22,1,0-30,0,1,11485,3065,-4468,-4775
22,1,0-30,0,2,11485,3065,-5719,-5794
22,1,30-75,0,0,40286,4977,2939,2428
22,1,30-75,0,1,40286,4977,483,-587
22,1,30-75,0,2,40286,4977,-2385,-3922
22,1,75-150,0,0,84229,7372,8694,7486
22,1,75-150,0,1,84229,7372,6717,4957
22,1,75-150,0,2,84229,7372,5013,2957
22,1,150-500,0,0,170755,15016,24560,23647
22,1,150-500,0,1,170755,15016,23224,21414
22,1,150-500,0,2,170755,15016,22251,19414
22,1,500-inf,0,0,705070,57102,163151,145617
22,1,500-inf,0,1,705070,57102,162828,145304
22,1,500-inf,0,2,705070,57102,162828,145304
22,2,0-30,0,0,13205,2691,12,-108
22,2,0-30,0,1,13205,2691,-4468,-4868
22,2,0-30,0,2,13205,2691,-6764,-6839
22,2,30-75,0,0,40299,3972,3233,2669
22,2,30-75,0,1,40299,3972,871,-253
22,2,30-75,0,2,40299,3972,-1961,-3527
22,2,75-150,0,0,84027,7119,9250,8047
22,2,75-150,0,1,84027,7119,7098,5249
22,2,75-150,0,2,84027,7119,5353,3249
22,2,150-500,0,0,167233,14768,24442,23336
22,2,150-500,0,1,167233,14768,22920,20950
22,2,150-500,0,2,167233,14768,21948,18950
22,2,500-inf,0,0,954096,116548,226872,214691
22,2,500-inf,0,1,954096,116548,226535,214126
22,2,500-inf,0,2,954096,116548,226535,214126
22,3,0-30,0,0,12406,2179,-154,-264
22,3,0-30,0,1,12406,2179,-4468,-4868
22,3,0-30,0,2,12406,2179,-6279,-6354
22,3,30-75,0,0,41152,4393,2991,2482
22,3,30-75,0,1,41152,4393,698,-366
22,3,30-75,0,2,41152,4393,-2110,-3649
22,3,75-150,0,0,86977,6874,9171,7790
22,3,75-150,0,1,86977,6874,7256,5346
22,3,75-150,0,2,86977,6874,5565,3346
22,3,150-500,0,0,166425,13804,24083,22788
22,3,150-500,0,1,166425,13804,22790,20580
22,3,150-500,0,2,166425,13804,21780,18580
22,3,500-inf,0,0,631583,73008,147254,129347
22,3,500-inf,0,1,631583,73008,147081,129038
22,3,500-inf,0,2,631583,73008,147081,129038
22,4,0-30,0,0,12699,2144,-120,-225
22,4,0-30,0,1,12699,2144,-4468,-4868
22,4,0-30,0,2,12699,2144,-6462,-6537
22,4,30-75,0,0,39223,3669,2634,2198
22,4,30-75,0,1,39223,3669,53,-949
22,4,30-75,0,2,39223,3669,-2862,-4350
22,4,75-150,0,0,81157,6628,7911,6897
22,4,75-150,0,1,81157,6628,5998,4499
22,4,75-150,0,2,81157,6628,4315,2499
22,4,150-500,0,0,156690,13653,20658,19925
22,4,150-500,0,1,156690,13653,19381,17734
22,4,150-500,0,2,156690,13653,18353,15734
22,4,500-inf,0,0,914033,92402,212097,195333
22,4,500-inf,0,1,914033,92402,211908,195007
22,4,500-inf,0,2,914033,92402,211908,195007
22,5,0-30,0,0,12410,2051,-159,-265
22,5,0-30,0,1,12410,2051,-4468,-4868
22,5,0-30,0,2,12410,2051,-6311,-6386
22,5,30-75,0,0,38847,3780,2579,2154
22,5,30-75,0,1,38847,3780,-50,-1042
22,5,30-75,0,2,38847,3780,-2980,-4460
22,5,75-150,0,0,81702,6513,7937,6912
22,5,75-150,0,1,81702,6513,6050,4551
22,5,75-150,0,2,81702,6513,4372,2551
22,5,150-500,0,0,154983,13275,20213,19419
22,5,150-500,0,1,154983,13275,18962,17248
22,5,150-500,0,2,154983,13275,17932,15248
22,5,500-inf,0,0,504162,66899,109337,92365
22,5,500-inf,0,1,504162,66899,109185,92045
22,5,500-inf,0,2,504162,66899,109185,92045
22,6,0-30,0,0,12363,2118,-150,-264
22,6,0-30,0,1,12363,2118,-4468,-4868
22,6,0-30,0,2,12363,2118,-6253,-6328
22,6,30-75,0,0,40905,3909,3095,2564
22,6,30-75,0,1,40905,3909,787,-307
22,6,30-75,0,2,40905,3909,-2034,-3589
22,6,75-150,0,0,87277,6859,9208,7965
22,6,75-150,0,1,87277,6859,7276,5457
22,6,75-150,0,2,87277,6859,5576,3457
22,6,150-500,0,0,170306,13044,24977,23577
22,6,150-500,0,1,170306,13044,23715,21399
22,6,150-500,0,2,170306,13044,22702,19399
22,6,500-inf,0,0,608171,65780,146389,130315
22,6,500-inf,0,1,608171,65780,146243,130073
22,6,500-inf,0,2,608171,65780,146243,130073
25,1,0-30,0,0,11372,4511,-303,-345
25,1,0-30,0,1,11372,4511,-4468,-4764
25,1,0-30,0,2,11372,4511,-5678,-5752
25,1,30-75,0,0,39163,6578,2959,2411
25,1,30-75,0,1,39163,6578,333,-756
25,1,30-75,0,2,39163,6578,-2580,-4123
25,1,75-150,0,0,82205,10497,8230,7184
25,1,75-150,0,1,82205,10497,6265,4674
25,1,75-150,0,2,82205,10497,4565,2674
25,1,150-500,0,0,170268,19440,23751,23616
25,1,150-500,0,1,170268,19440,22468,21423
25,1,150-500,0,2,170268,19440,21528,19423
25,1,500-inf,0,0,825012,103560,205212,195635
25,1,500-inf,0,1,825012,103560,205108,195462
25,1,500-inf,0,2,825012,103560,205108,195462
25,2,0-30,0,0,11170,4518,-334,-358
25,2,0-30,0,1,11170,4518,-4468,-4731
25,2,0-30,0,2,11170,4518,-5555,-5630
25,2,30-75,0,0,40338,7045,3128,2576
25,2,30-75,0,1,40338,7045,703,-406
25,2,30-75,0,2,40338,7045,-2150,-3708
25,2,75-150,0,0,86743,10795,9022,7950
25,2,75-150,0,1,86743,10795,7076,5391
25,2,75-150,0,2,86743,10795,5368,3391
25,2,150-500,0,0,186665,19117,28006,27431
25,2,150-500,0,1,186665,19117,26811,25263
25,2,150-500,0,2,186665,19117,25854,23263
25,2,500-inf,0,0,759181,85861,192662,182898
25,2,500-inf,0,1,759181,85861,192162,182755
25,2,500-inf,0,2,759181,85861,192162,182755
25,3,0-30,0,0,11539,5065,-275,-331
25,3,0-30,0,1,11539,5065,-4468,-4788
25,3,0-30,0,2,11539,5065,-5765,-5840
25,3,30-75,0,0,40877,7150,3254,2680
25,3,30-75,0,1,40877,7150,930,-201
25,3,30-75,0,2,40877,7150,-1890,-3466
25,3,75-150,0,0,87736,11287,9265,8237
25,3,75-150,0,1,87736,11287,7285,5590
25,3,75-150,0,2,87736,11287,5563,3590
25,3,150-500,0,0,199052,21890,30043,30041
25,3,150-500,0,1,199052,21890,28924,27898
25,3,150-500,0,2,199052,21890,27958,25898
25,3,500-inf,0,0,986356,91350,251392,246564
25,3,500-inf,0,1,986356,91350,251033,246468
25,3,500-inf,0,2,986356,91350,251033,246468
25,4,0-30,0,0,10239,5325,-436,-436
25,4,0-30,0,1,10239,5325,-4309,-4394
25,4,0-30,0,2,10239,5325,-4903,-4978
25,4,30-75,0,0,40421,7547,3160,2606
25,4,30-75,0,1,40421,7547,688,-429
25,4,30-75,0,2,40421,7547,-2181,-3737
25,4,75-150,0,0,86995,11640,9026,8128
25,4,75-150,0,1,86995,11640,7008,5434
25,4,75-150,0,2,86995,11640,5279,3434
25,4,150-500,0,0,204969,22793,30764,31135
25,4,150-500,0,1,204969,22793,29662,29010
25,4,150-500,0,2,204969,22793,28712,27010
25,4,500-inf,0,0,1241434,110994,311315,311307
25,4,500-inf,0,1,1241434,110994,310994,311222
25,4,500-inf,0,2,1241434,110994,310994,311222
25,5,0-30,0,0,10548,5133,-417,-417
25,5,0-30,0,1,10548,5133,-4415,-4546
25,5,0-30,0,2,10548,5133,-5074,-5149
25,5,30-75,0,0,41414,9615,3354,2787
25,5,30-75,0,1,41414,9615,1064,-84
25,5,30-75,0,2,41414,9615,-1749,-3329
25,5,75-150,0,0,86814,11576,9816,8711
25,5,75-150,0,1,86814,11576,7588,5693
25,5,75-150,0,2,86814,11576,5810,3693
25,5,150-500,0,0,202569,22449,30720,30839
25,5,150-500,0,1,202569,22449,29575,28635
25,5,150-500,0,2,202569,22449,28663,26635
25,5,500-inf,0,0,1373836,124765,336008,332317
25,5,500-inf,0,1,1373836,124765,335598,332207
25,5,500-inf,0,2,1373836,124765,335598,332207
25,6,0-30,0,0,10231,5674,-428,-428
25,6,0-30,0,1,10231,5674,-4349,-4452
25,6,0-30,0,2,10231,5674,-4968,-5043
25,6,30-75,0,0,39176,7775,3004,2483
25,6,30-75,0,1,39176,7775,361,-730
25,6,30-75,0,2,39176,7775,-2564,-4094
25,6,75-150,0,0,85029,11478,8744,7902
25,6,75-150,0,1,85029,11478,6707,5194
25,6,75-150,0,2,85029,11478,4977,3194
